Report_Num,Year,Occur_Date,Weekday,Location,Neighborho,Latitude,Longitude
190012351,2019,1/1/2019,Tuesday,2448 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.82169,-84.35201
190011645,2019,1/1/2019,Tuesday,680 MCWILLIAMS RD SE @TULL WATER PARK,Lakewood,33.68883,-84.36607
190011276,2019,1/1/2019,Tuesday,201 16TH ST NW,Atlantic Station,33.79025,-84.39372
190010952,2019,1/1/2019,Tuesday,144 MAPLE ST NW,Vine City,33.75854,-84.40561
190020020,2019,1/2/2019,Wednesday,2898 GLENWOOD AVE SE,East Lake,33.73918,-84.29214
190020866,2019,1/2/2019,Wednesday,487 GRANT ST SE,Grant Park,33.74135,-84.3766
190020792,2019,1/2/2019,Wednesday,300 PEACHTREE ST NE,Downtown,33.76293,-84.38714
190021453,2019,1/2/2019,Wednesday,750 FRANCIS PL NW,Grove Park,33.77495,-84.43798
190032095,2019,1/3/2019,Thursday,1553 JONESBORO RD SE,South Atlanta,33.71059,-84.38209
190030190,2019,1/3/2019,Thursday,464 WINDSOR ST SW,Castleberry Hill,33.74348,-84.40341
190040743,2019,1/4/2019,Friday,2561 PIEDMONT RD NE,Lindbergh/Morosgo,33.82561,-84.36464
190061484,2019,1/4/2019,Friday,50 UPPER ALABAMA ST SW,Downtown,33.75223,-84.38978
190041290,2019,1/4/2019,Friday,1621 BREWER BLVD SW,Sylvan Hills,33.71055,-84.41717
190040499,2019,1/4/2019,Friday,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Greenbriar,33.68677,-84.49773
190051425,2019,1/5/2019,Saturday,3440 PEACHTREE RD NE,North Buckhead,33.85248,-84.36058
190051678,2019,1/5/2019,Saturday,3651 PIEDMONT RD NE,North Buckhead,33.85419,-84.38236
190051577,2019,1/5/2019,Saturday,300 TED TURNER DR @ALOFT ATLANTA DOWNTOWN,Downtown,33.76273,-84.38912
190051912,2019,1/5/2019,Saturday,217 WALKER ST SW,Castleberry Hill,33.74878,-84.4024
190050891,2019,1/5/2019,Saturday,824 RALPH DAVID ABERNULLTHY BLVD,West End,33.73815,-84.41483
190061702,2019,1/6/2019,Sunday,908 PEACHTREE ST NE,Midtown,33.77938,-84.38433
190061272,2019,1/6/2019,Sunday,1240 W PEACHTREE ST NW,Midtown,33.78974,-84.38767
190061534,2019,1/6/2019,Sunday,2453 CORONET WAY NW,,33.8209,-84.44958
190061095,2019,1/6/2019,Sunday,195 FAIRBURN RD NW,Adamsville,33.76126,-84.50433
190072061,2019,1/7/2019,Monday,410 NORTH AVE NE,Old Fourth Ward,33.77127,-84.37382
190071882,2019,1/7/2019,Monday,198 AUBURN AVE,Downtown,33.75563,-84.3812
190070623,2019,1/7/2019,Monday,1707 FAIRBANKS ST SW,Sylvan Hills,33.70863,-84.41561
190071696,2019,1/7/2019,Monday,383 HOLDERNESS ST SW,West End,33.74457,-84.42715
190070308,2019,1/7/2019,Monday,2900 LANDRUM DR SW,Southwest,33.70623,-84.48372
190082129,2019,1/8/2019,Tuesday,1004 ALBION AVE NE,Inman Park,33.76626,-84.35426
190081786,2019,1/8/2019,Tuesday,1419 ROME DR NW,Hunter Hills,33.76318,-84.43449
190081990,2019,1/8/2019,Tuesday,2176 DONULLLD LEE HOLLOWELL PKWY NW @K MART BANKHEAD,Grove Park,33.77646,-84.45747
190091576,2019,1/9/2019,Wednesday,2454 OLD HAPEVILLE RD SW,Browns Mill Park,33.68842,-84.39032
190090234,2019,1/9/2019,Wednesday,187 MOURY AVE SW,The Villages at Carver,33.71449,-84.39138
190100442,2019,1/10/2019,Thursday,396 LINDEN AVE NE,Old Fourth Ward,33.76998,-84.37408
190111497,2019,1/11/2019,Friday,164 SPRINGSIDE DR SE,Rosedale Heights,33.67642,-84.38395
190111740,2019,1/11/2019,Friday,375 18TH ST NW,Atlantic Station,33.79303,-84.39921
190112047,2019,1/11/2019,Friday,1700 STANTON RD SW,,33.70907,-84.44364
190112150,2019,1/11/2019,Friday,2052 CAMPBELLTON RD SW,Campbellton Road,33.70656,-84.45685
190112280,2019,1/11/2019,Friday,880 HALL ST NW,Center Hill,33.77924,-84.46601
190111880,2019,1/11/2019,Friday,2596 DONULLLD LEE HOLLOWELL PKWY NW,Center Hill,33.77539,-84.47199
190121880,2019,1/12/2019,Saturday,2 HILLIARD ST NE,Sweet Auburn,33.75454,-84.37671
190120508,2019,1/12/2019,Saturday,164 JOHN WESLEY DOBBS AVE NE,Downtown,33.75722,-84.38194
190120616,2019,1/12/2019,Saturday,479 JOSEPH E BOONE BLVD NW,English Avenue,33.76343,-84.40294
190121703,2019,1/12/2019,Saturday,2310 MARTIN L KING JR DR SW,Florida Heights,33.75166,-84.4661
190131515,2019,1/13/2019,Sunday,110 MARIETA ST,Downtown,33.75674,-84.39257
190140807,2019,1/14/2019,Monday,990 NEW TOWN CIR SE,Thomasville Heights,33.70762,-84.35976
190141825,2019,1/14/2019,Monday,65 DECATUR ST SE,Downtown,33.75312,-84.38783
190140140,2019,1/14/2019,Monday,275 PRYOR ST SW,Downtown,33.74747,-84.39415
190142012,2019,1/14/2019,Monday,1892 HOWELL MILL RD NW,Wildwood (NPU-C),33.80673,-84.41316
190141846,2019,1/14/2019,Monday,102 OLLIE ST NW @WASHINGTON PARK,Washington Park,33.75735,-84.4214
190141734,2019,1/14/2019,Monday,2788 DEFOORS FERRY RD NW @DEFOORS FERRY MANOR,,33.82098,-84.44692
190141297,2019,1/14/2019,Monday,972 ADA AVE NW,Almond Park,33.78168,-84.46539
190180802,2019,1/16/2019,Wednesday,74 RALPH MCGILL BLVD NE,Downtown,33.76435,-84.38413
190162010,2019,1/16/2019,Wednesday,2045 DONULLLD LEE HOLLOWELL PKWY NW,Grove Park,33.7774,-84.45214
190170685,2019,1/17/2019,Thursday,1195 WYLIE ST SE,Reynoldstown,33.75212,-84.34968
190171712,2019,1/17/2019,Thursday,1000 NEW TOWN CIR SE,Thomasville Heights,33.70823,-84.35912
190171305,2019,1/17/2019,Thursday,404 BOULEVARD NE,Old Fourth Ward,33.77037,-84.3717
190170210,2019,1/17/2019,Thursday,1132 TECHWOOD DR NW @COURTYARD BY MARRIOT,Home Park,33.7855,-84.39273
190172040,2019,1/17/2019,Thursday,3032 STONE HOGAN CONN SW,Greenbriar,33.67815,-84.49538
190180333,2019,1/18/2019,Friday,236 GRANT ST SE,Grant Park,33.748,-84.37651
190181946,2019,1/18/2019,Friday,333 W PEACHTREE ST NE,Downtown,33.76376,-84.38742
190201103,2019,1/20/2019,Sunday,501 CONNELL AVE SW,Perkerson,33.68327,-84.40662
190211808,2019,1/21/2019,Monday,1104 MORELAND AVE SE,East Atlanta,33.7246,-84.34932
190211957,2019,1/21/2019,Monday,295 PONCE DE LEON AVE NE,Midtown,33.77206,-84.37869
190210421,2019,1/21/2019,Monday,2418 OLD HAPEVILLE RD SW,Browns Mill Park,33.6886,-84.39027
190211913,2019,1/21/2019,Monday,62 HARWELL RD NW,,33.7538,-84.493
190221048,2019,1/22/2019,Tuesday,3085 PIEDMONT RD NE,Peachtree Park,33.83988,-84.36899
190221854,2019,1/22/2019,Tuesday,45 DECATUR ST SE,Downtown,33.7534,-84.38833
190231451,2019,1/23/2019,Wednesday,869 VICTORIA PL SW,West End,33.73446,-84.41586
190230849,2019,1/23/2019,Wednesday,1678 HOWELL MILL RD NW,Underwood Hills,33.79991,-84.41625
190231426,2019,1/23/2019,Wednesday,992 OGLETHORPE AVE SW,West End,33.73561,-84.4203
190241095,2019,1/24/2019,Thursday,30 MARIETTA ST SW,Downtown,33.75352,-84.39189
190241342,2019,1/24/2019,Thursday,1975 HOWELL MILL RD NW,Channing Valley,33.80866,-84.41272
190241049,2019,1/24/2019,Thursday,1333 WHITE ST SW,West End,33.73805,-84.43028
190281181,2019,1/25/2019,Friday,41 IRBY AVE NW,South Tuxedo Park,33.84152,-84.38026
190260202,2019,1/26/2019,Saturday,882 FOX ST NW,English Avenue,33.77209,-84.41619
190261028,2019,1/26/2019,Saturday,3200 STONE RD SW,Greenbriar,33.6697,-84.49403
190270948,2019,1/27/2019,Sunday,1581 LAUREL PARK PL SW,Westview,33.74709,-84.43947
190281793,2019,1/28/2019,Monday,1297 JONESBORO RD SE,South Atlanta,33.71904,-84.38515
190282154,2019,1/28/2019,Monday,1010 GUN CLUB,Almond Park,33.78361,-84.45709
190290075,2019,1/29/2019,Tuesday,860 JUNIPER ST NE,Midtown,33.77898,-84.38717
190290050,2019,1/29/2019,Tuesday,1294 DONNELLY AVE SW,West End,33.73453,-84.43003
190290076,2019,1/29/2019,Tuesday,2453 CORONET WAY NW,,33.82117,-84.44793
190291820,2019,1/29/2019,Tuesday,4472 CAMPBELLTON RD SW,Elmco Estates,33.69572,-84.53464
190300297,2019,1/30/2019,Wednesday,428 PONCE DE LEON AVE NE,Midtown,33.77333,-84.37336
190301839,2019,1/30/2019,Wednesday,1890 MYRTLE DR SW,Campbellton Road,33.70222,-84.45276
190301468,2019,1/30/2019,Wednesday,2176 VESTA AVE NW,Dixie Hills,33.76114,-84.45422
190312274,2019,1/31/2019,Thursday,800 HUTCHENS RD,South River Gardens,33.67102,-84.36187
190310320,2019,1/31/2019,Thursday,653 BOULEVARD,Old Fourth Ward,33.77244,-84.37129
190312026,2019,1/31/2019,Thursday,710 PEACHTREE ST NE @HOWELL HOUSE,Midtown,33.77407,-84.38526
190311297,2019,1/31/2019,Thursday,2690 CAMPBELLTON RD SW,Campbellton Road,33.70208,-84.47641
190321473,2019,2/1/2019,Friday,2470 CAMELLIA LN NE,Lindbergh/Morosgo,33.82346,-84.37123
190320283,2019,2/1/2019,Friday,3149 E SHADOWLAWN AVE NE,Buckhead Village,33.84092,-84.37387
190320275,2019,2/1/2019,Friday,1950 HOWELL MILL RD NW,Wildwood (NPU-C),33.80838,-84.41356
190322092,2019,2/1/2019,Friday,645 CASCADE AVE SW,Westview,33.73783,-84.43553
190321290,2019,2/1/2019,Friday,1955 CAMPBELLTON RD SW,Venetian Hills,33.70864,-84.45303
190331434,2019,2/2/2019,Saturday,2996 GRANDVIEW AVE NE,Garden Hills,33.83651,-84.37673
190342329,2019,2/3/2019,Sunday,10 NORTHSIDE DR NW,Vine City,33.75483,-84.40322
190340182,2019,2/3/2019,Sunday,2536 METROPOLITIAN PARKWAY,Perkerson,33.68556,-84.40821
190341173,2019,2/3/2019,Sunday,1005 HOWELL MILL RD NW,Home Park,33.78198,-84.41106
190340836,2019,2/3/2019,Sunday,914 PROCTOR ST NW,Bankhead,33.76488,-84.41777
190342043,2019,2/3/2019,Sunday,1199 6TH ST NW,Carey Park,33.78774,-84.47208
190352132,2019,2/4/2019,Monday,2685 METROPOLITAN PKWY SW,Perkerson,33.68274,-84.40902
190352169,2019,2/4/2019,Monday,343 JOSEPH E LOWERY BLVD SW,Ashview Heights,33.74569,-84.41786
190362183,2019,2/5/2019,Tuesday,518 PEGG RD SW,Perkerson,33.68893,-84.40628
190361825,2019,2/5/2019,Tuesday,239 W LAKE AVE,West Lake,33.76118,-84.44207
190360923,2019,2/5/2019,Tuesday,2841 GREENBRIAR PKWY,Greenbriar,33.68677,-84.49773
190370676,2019,2/6/2019,Wednesday,149 LYNHURST DR SW,,33.74945,-84.48883
190380481,2019,2/7/2019,Thursday,1652 BREWER BLVD SW,Sylvan Hills,33.70969,-84.41701
190380770,2019,2/7/2019,Thursday,1325 WESLEY PL,Margaret Mitchell,33.83566,-84.43159
190391789,2019,2/8/2019,Friday,1090 REDFORD DR SE,Rebel Valley Forest,33.68759,-84.3554
190391332,2019,2/8/2019,Friday,545 LEE ST SW,West End,33.74003,-84.41438
190392219,2019,2/8/2019,Friday,2952 MIDDLETON RD NW,,33.75378,-84.48815
190400481,2019,2/9/2019,Saturday,585 MCWILLIAMS RD SE,Browns Mill Park,33.6887,-84.36924
190400687,2019,2/9/2019,Saturday,867 PEACHTREE ST NE,Midtown,33.77829,-84.38421
190411360,2019,2/10/2019,Sunday,319 W LAKE AVE NW,Grove Park,33.76412,-84.44071
190421900,2019,2/11/2019,Monday,2392 JONESBORO RD,Leila Valley,33.68893,-84.3639
190421699,2019,2/11/2019,Monday,651 UNIVERSITY AVE SW,Adair Park,33.72249,-84.40889
190421184,2019,2/11/2019,Monday,2910 CAMPBELLTON RD SW,Southwest,33.69754,-84.48365
190430001,2019,2/11/2019,Monday,4511 CAMPBELLTON RD SW,,33.69625,-84.53567
190432152,2019,2/12/2019,Tuesday,1776 MadroNULL St,Grove Park,33.77036,-84.44489
190440093,2019,2/13/2019,Wednesday,765 MCDANIEL ST SW,Pittsburgh,33.73396,-84.40177
190441950,2019,2/13/2019,Wednesday,2132 CAMPBELLTON RD SW,Campbellton Road,33.70577,-84.45812
190452291,2019,2/14/2019,Thursday,331 ELIZABETH ST NE,Inman Park,33.76355,-84.35845
190450232,2019,2/14/2019,Thursday,510 COURTLAND ST NE,Downtown,33.76879,-84.38418
190450104,2019,2/14/2019,Thursday,21 LARKIN PL SW,Castleberry Hill,33.74753,-84.40413
190452465,2019,2/14/2019,Thursday,714 MAGNOLIA ST NW,Vine City,33.75782,-84.41093
190460970,2019,2/15/2019,Friday,2980 JONESBORO RD SE,South River Gardens,33.67339,-84.37144
190462314,2019,2/15/2019,Friday,2905 3RD AVE SW,Hammond Park,33.67704,-84.40554
190460113,2019,2/15/2019,Friday,1167 JOSEPH E BOONE BLVD NW,Bankhead,33.76378,-84.42565
190471283,2019,2/16/2019,Saturday,2333 DANIEL RD SW,Fairburn,33.69144,-84.51863
190480557,2019,2/17/2019,Sunday,1144 JOSEPH E BOONE BLVD NW,Hunter Hills,33.76328,-84.42492
190501021,2019,2/17/2019,Sunday,2980 DELMAR LN,,33.7546,-84.48506
190491633,2019,2/18/2019,Monday,573 EDGEWOOD AVE SE,Old Fourth Ward,33.75409,-84.36863
190490541,2019,2/18/2019,Monday,279 CHAPPELL RD NW,Hunter Hills,33.76293,-84.43313
190490716,2019,2/18/2019,Monday,1739 MARTIN L KING JR DR NW,Mozley Park,33.75144,-84.44382
190511819,2019,2/20/2019,Wednesday,65 MARTIN L KING JR DR SW,Downtown,33.75101,-84.39007
190521216,2019,2/21/2019,Thursday,2866 METROPOLITAN PKWY SW,Hammond Park,33.67677,-84.40829
190521936,2019,2/21/2019,Thursday,2591 ETHERIDGE DR NW,Carey Park,33.7881,-84.47292
190542132,2019,2/24/2019,Sunday,511 LINDBERGH PL,Lindbergh/Morosgo,33.819,-84.37203
190550066,2019,2/24/2019,Sunday,444 EDGEWOOD AVE NE,Sweet Auburn,33.7545,-84.37304
190550233,2019,2/24/2019,Sunday,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Downtown,33.74852,-84.39636
190550226,2019,2/24/2019,Sunday,2608 METROPOLITAN PKWY SW,Perkerson,33.68379,-84.40722
190551339,2019,2/24/2019,Sunday,964 RALPH D ABERNULLTHY BLVD SW,West End,33.73773,-84.41962
190550521,2019,2/24/2019,Sunday,2959 CAMPBELLTON RD SW,Southwest,33.69731,-84.48504
190562142,2019,2/25/2019,Monday,2328 CAMPBELLTON RD SW,Campbellton Road,33.70439,-84.4634
190561349,2019,2/25/2019,Monday,2429 MARTIN L KING JR DR NW,Florida Heights,33.75246,-84.46669
190580343,2019,2/26/2019,Tuesday,866 W PEACHTREE ST NW,Midtown,33.77822,-84.38772
190580117,2019,2/26/2019,Tuesday,2900 LANDRUM DR SW,Southwest,33.70623,-84.48372
190581889,2019,2/27/2019,Wednesday,450 LATTA ST NE,Old Fourth Ward,33.76686,-84.37273
190590034,2019,2/27/2019,Wednesday,50 MOUNT ZION RD SW,Glenrose Heights,33.67273,-84.39067
190581281,2019,2/27/2019,Wednesday,2151 CAMPBELLTON RD SW,Adams Park,33.70602,-84.45942
190592446,2019,2/28/2019,Thursday,1374 W PEACHTREE ST NW,Midtown,33.79214,-84.38835
190591792,2019,2/28/2019,Thursday,1605 DONULLLD LEE HOLLOWELL PKWY,Grove Park,33.773,-84.43982
190591843,2019,2/28/2019,Thursday,1098 ADA AVE NW,Almond Park,33.78371,-84.46327
190601119,2019,3/1/2019,Friday,212 PONCE DE LEON AVE NE,Midtown,33.77265,-84.38055
190610900,2019,3/2/2019,Saturday,450 CAPITOL AVE SE @CARTER HALL,Summerhill,33.74229,-84.38686
190611849,2019,3/2/2019,Saturday,2960 OLD JONESBORO RD SW,Hammond Park,33.67413,-84.40722
190612206,2019,3/2/2019,Saturday,903 HUFF RD NW,Blandtown,33.78929,-84.41758
190610508,2019,3/2/2019,Saturday,1007 LOMA LINDA ST SW,Bush Mountain,33.72758,-84.43273
190721023,2019,3/3/2019,Sunday,699 PONCE DE LEON,Kirkwood,33.75086,-84.32133
190620614,2019,3/3/2019,Sunday,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,Lindbergh/Morosgo,33.82545,-84.36218
190621807,2019,3/3/2019,Sunday,48 BROAD ST SW,Downtown,33.75283,-84.39232
190621511,2019,3/3/2019,Sunday,1559 EZRA CHURCH DR NW,West Lake,33.75706,-84.43857
190650165,2019,3/6/2019,Wednesday,1212 JAMES JACKSON PKWY NW,Monroe Heights,33.79333,-84.47416
190662108,2019,3/7/2019,Thursday,2850 DEARWOOD DR SW,Hammond Park,33.67722,-84.40464
190670120,2019,3/8/2019,Friday,620 PEACHTREE ST NE @WINDSOR,Midtown,33.77159,-84.38619
190670262,2019,3/8/2019,Friday,757 CLEVELAND AVE,Perkerson,33.68232,-84.41417
190682009,2019,3/9/2019,Saturday,2625 PIEDMONT RD NE,Lindbergh/Morosgo,33.82591,-84.36714
190680954,2019,3/9/2019,Saturday,3167 ROSWELL RD NE,Buckhead Forest,33.84156,-84.37857
190680556,2019,3/9/2019,Saturday,2 NORTH AVE NW,Midtown,33.77149,-84.38874
190681884,2019,3/9/2019,Saturday,2909 CAMPBELLTON RD SW,Southwest,33.69869,-84.48265
190681848,2019,3/9/2019,Saturday,3909 CAMPBELLTON RD SW,Kings Forest,33.6924,-84.51637
190681138,2019,3/9/2019,Saturday,4472 CAMPBELLTON RD SW,Elmco Estates,33.69572,-84.53464
190691577,2019,3/10/2019,Sunday,1931 CHESHIRE BRIDGE RD NE,Morningside/Lenox Park,33.80989,-84.35965
190691538,2019,3/10/2019,Sunday,3393 PEACHTREE RD NE,Lenox,33.84676,-84.36212
190691605,2019,3/10/2019,Sunday,98 BROAD ST SW,Downtown,33.75352,-84.39189
190690432,2019,3/10/2019,Sunday,656 ALBERT ST NW,Collier Heights,33.77299,-84.4751
190700684,2019,3/11/2019,Monday,4472 CAMPBELLTON RD SW,Elmco Estates,33.69572,-84.53464
190712215,2019,3/12/2019,Tuesday,845 SPRING ST NW,Midtown,33.77763,-84.38867
190712223,2019,3/12/2019,Tuesday,432 IRA ST SW,Mechanicsville,33.74288,-84.39969
190712202,2019,3/12/2019,Tuesday,895 RALPH D ABERNULLTHY BLVD SW,West End,33.7398,-84.41751
190712184,2019,3/12/2019,Tuesday,432 ATWOOD ST SW,West End,33.7432,-84.42858
190712402,2019,3/12/2019,Tuesday,827 PLAINVILLE DR SW,Wildwood (NPU-H),33.73936,-84.518
190722174,2019,3/13/2019,Wednesday,1203 LEE ST SW @FS14,Oakland City,33.72212,-84.42347
190730011,2019,3/13/2019,Wednesday,3350 MOUNT GILEAD RD SW,Southwest,33.6982,-84.49859
190751157,2019,3/16/2019,Saturday,1174 MOBILE ST,Hunter Hills,33.76228,-84.42572
190752015,2019,3/16/2019,Saturday,92 BROWNLEE RD SW,Adamsville,33.75433,-84.50054
190761805,2019,3/17/2019,Sunday,790 MAGNOLIA WAY NW,Vine City,33.75805,-84.41387
190771052,2019,3/18/2019,Monday,525 GLEN IRIS DR NE,Old Fourth Ward,33.76889,-84.36668
190780119,2019,3/19/2019,Tuesday,2900 LANDRUM DR SW,Southwest,33.70495,-84.48299
190792438,2019,3/20/2019,Wednesday,1169 SEABOARD AVE NE,Reynoldstown,33.75852,-84.3493
190792307,2019,3/20/2019,Wednesday,3200 LENOX RD NE,Pine Hills,33.84293,-84.35825
190791374,2019,3/20/2019,Wednesday,658 LAWTON ST SW,West End,33.73688,-84.42366
190790112,2019,3/20/2019,Wednesday,763 CASCADE AVE SW,,33.73721,-84.43572
190791235,2019,3/20/2019,Wednesday,1600 WAYSOME WAY NW,West Highlands,33.79211,-84.44458
190792108,2019,3/20/2019,Wednesday,1368 HIGHTOWER RD NW,Carey Park,33.7932,-84.46939
190790092,2019,3/20/2019,Wednesday,3000 CONTINENTAL COLONY,Greenbriar,33.68593,-84.49685
190801058,2019,3/21/2019,Thursday,1459 MORELAND AVE SE,Custer/McDonough/Guice,33.71443,-84.35009
190801972,2019,3/21/2019,Thursday,168 PEACHTREE CIR NE,Ansley Park,33.79465,-84.38503
190800172,2019,3/21/2019,Thursday,3550 CAMPBELLTON RD SW,,33.68984,-84.50491
190812432,2019,3/22/2019,Friday,2240 CASCADE RD SW,Cascade Avenue/Road,33.72483,-84.46279
190811758,2019,3/22/2019,Friday,3000 CONTINENTAL COLONY PKWY SW,Greenbriar,33.68077,-84.4937
190810051,2019,3/22/2019,Friday,1371 KIMBERLY WAY SW,Ashley Courts,33.71766,-84.52268
190821023,2019,3/23/2019,Saturday,133 PEACHTREE ST NE,Downtown,33.75757,-84.3867
190821743,2019,3/23/2019,Saturday,501 CONNELL AVE SW,Perkerson,33.68348,-84.40624
190821002,2019,3/23/2019,Saturday,1165 RALPH D ABERNULLTHY BLVD SW,West End,33.73859,-84.42597
190830165,2019,3/24/2019,Sunday,1280 PORTLAND AVE SE,East Atlanta,33.73923,-84.34567
190831651,2019,3/24/2019,Sunday,500 NORTHSIDE CIR NW @ROYAL COACH APARTME,Loring Heights,33.79917,-84.40458
190842081,2019,3/25/2019,Monday,454 FLAT SHOALS AVE SE,East Atlanta,33.7419,-84.34682
190841942,2019,3/25/2019,Monday,676 N HIGHLAND AVE NE,Poncey-Highland,33.77192,-84.35262
190840421,2019,3/25/2019,Monday,614 ARTHUR ST,Pittsburgh,33.72675,-84.39943
190841128,2019,3/25/2019,Monday,543 ROCKWELL ST SW,Pittsburgh,33.73172,-84.40554
190850917,2019,3/26/2019,Tuesday,900 NEW TOWN CIR SE,Thomasville Heights,33.70837,-84.36007
190851561,2019,3/26/2019,Tuesday,300 PEACHTREE ST NE,Midtown,33.79675,-84.38773
190872085,2019,3/28/2019,Thursday,1177 CONSTITUTION RD SE,Leila Valley,33.69298,-84.35166
190871260,2019,3/28/2019,Thursday,2 PEACHTREE ST SW,Downtown,33.75409,-84.39054
190872186,2019,3/28/2019,Thursday,1093 WEST AVE SW,Pittsburgh,33.72494,-84.39593
190870374,2019,3/28/2019,Thursday,502 ROCKWELL ST SW,Pittsburgh,33.73174,-84.40407
190881704,2019,3/29/2019,Friday,1723 LAKEWOOD AVE SE,Lakewood Heights,33.70678,-84.38031
190882145,2019,3/29/2019,Friday,2536 METROPOLITAN PKWY SW,Perkerson,33.68274,-84.40902
190882459,2019,3/29/2019,Friday,102 OLLIE ST NW,Washington Park,33.75735,-84.4214
190881986,2019,3/29/2019,Friday,689 CASCADE AVE SW,Westview,33.73636,-84.4368
190891636,2019,3/30/2019,Saturday,2346 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.81907,-84.35152
190892013,2019,3/30/2019,Saturday,750 LIBERTY COMMONS DR NW,Vine City,33.75579,-84.41542
190892159,2019,3/30/2019,Saturday,WESTMONT RD SW / VENETIAN DR SW,Venetian Hills,33.71457,-84.4377
190901253,2019,3/31/2019,Sunday,480 THOMASVILLE BLVD SE,Thomasville Heights,33.70558,-84.3596
190900373,2019,3/31/2019,Sunday,1956 CONRAD AVE SE,Lakewood Heights,33.70069,-84.38132
190901581,2019,3/31/2019,Sunday,689 CASCADE AVE SW,Westview,33.73636,-84.4368
190910648,2019,4/1/2019,Monday,2300 JONESBORO RD SE,Leila Valley,33.69226,-84.3644
190910231,2019,4/1/2019,Monday,1195 OAKLAND LN SW,Oakland City,33.71965,-84.42723
190920282,2019,4/2/2019,Tuesday,3285 PEACHTREE RD NE @EMBASSY SUITES,Peachtree Park,33.84441,-84.36862
190920278,2019,4/2/2019,Tuesday,1241 METROPOLITAN PKWY SW,Adair Park,33.72093,-84.40825
190931220,2019,4/3/2019,Wednesday,2001 JAMES JACKSON PKWY NW,Riverside,33.81063,-84.47569
190931115,2019,4/3/2019,Wednesday,3170 GREENBRIAR PKWY SW,Greenbriar,33.6861,-84.49202
190940228,2019,4/4/2019,Thursday,470 FLAT SHOALS AVE SE,East Atlanta,33.74128,-84.34622
190942271,2019,4/4/2019,Thursday,64 WALTHALL ST NE,Reynoldstown,33.75524,-84.35255
190941607,2019,4/4/2019,Thursday,375 AUBURN AVE NE,Sweet Auburn,33.75523,-84.37513
190950181,2019,4/4/2019,Thursday,55 MAPLE ST NW,Vine City,33.75569,-84.40528
190950375,2019,4/5/2019,Friday,595 PIEDMONT AVE NE,Old Fourth Ward,33.77094,-84.38178
190960523,2019,4/6/2019,Saturday,390 STOVALL ST SE,Ormewood Park,33.7436,-84.35429
190961205,2019,4/6/2019,Saturday,447 EDGEWOOD AVE SE,Sweet Auburn,33.75416,-84.37288
190970342,2019,4/7/2019,Sunday,426 SEMINOLE AVE NE,Inman Park,33.76568,-84.34947
190981266,2019,4/8/2019,Monday,2625 PIEDMONT RD NE,Lindbergh/Morosgo,33.82742,-84.36532
190980380,2019,4/8/2019,Monday,355 PEACHTREE ST NE,Downtown,33.76374,-84.38622
190981349,2019,4/8/2019,Monday,2286 PEACHTREE RD NW,,33.81728,-84.39144
190992486,2019,4/9/2019,Tuesday,842 PEACHTREE ST NE,Midtown,33.77756,-84.38482
190992411,2019,4/9/2019,Tuesday,2716 MARTIN L KING JR DR SW,Harland Terrace,33.75408,-84.47582
191000225,2019,4/10/2019,Wednesday,396 PIEDMONT AVE NE,Downtown,33.76491,-84.3826
191000061,2019,4/10/2019,Wednesday,1080 PEACHTREE ST NE,Midtown,33.78409,-84.38353
191011396,2019,4/11/2019,Thursday,806 RALPH D ABERNULLTHY BLVD SW @KRISPY KREME,West End,33.73794,-84.41433
191010339,2019,4/11/2019,Thursday,1217 HIGHTOWER RD NW,Carey Park,33.78852,-84.47006
191020404,2019,4/12/2019,Friday,367 CHEROKEE AVE SE,Grant Park,33.7446,-84.37362
191021615,2019,4/12/2019,Friday,1955 COMPTON DR SE @SOUTH BEND PARK,Lakewood Heights,33.7009,-84.38279
191021361,2019,4/12/2019,Friday,100 PEACHTREE ST NW @EQUITABLE BUILDING,Downtown,33.75685,-84.3886
191021180,2019,4/12/2019,Friday,230 CLEVELAND AVE SW,Glenrose Heights,33.68012,-84.39573
191030090,2019,4/13/2019,Saturday,2866 METROPOLITAN PKWY SW,Hammond Park,33.67677,-84.40829
191030574,2019,4/13/2019,Saturday,1469 CAMPBELLTON ROAD SW,Venetian Hills,33.71409,-84.43661
191030224,2019,4/13/2019,Saturday,1684 BROWNING ST NW,Mozley Park,33.75229,-84.44221
191031258,2019,4/13/2019,Saturday,2167 PANSY ST,Dixie Hills,33.75843,-84.45892
191040219,2019,4/14/2019,Sunday,181 14TH ST NE,Midtown,33.7862,-84.3814
191040177,2019,4/14/2019,Sunday,855 OAK ST SW,West End,33.74104,-84.41574
191051194,2019,4/15/2019,Monday,731 VIRGINIA CIR NE,Virginia Highland,33.78051,-84.36342
191051943,2019,4/15/2019,Monday,3523 NORTHSIDE PKWY NW,Randall Mill,33.85082,-84.43029
191050955,2019,4/15/2019,Monday,2002 CAMPBELLTON RD SW,Campbellton Road,33.70727,-84.45506
191050354,2019,4/15/2019,Monday,2900 LANDRUM DR SW,Southwest,33.70623,-84.48372
